College_Country_Name,College_Name,College_Place,College_Fees,College_Top_Course,College_Exam_Score,College_Heading,College_Logo,Upper_Section_Details,College_Rating,College_Summary,Fees_and_Eligibility,Courses_Details
Usa,"University of Maryland Baltimore County, Baltimore","Maryland, Usa","{'Tuition Fees': '₹23.51L/Yr\xa0($28,213/Yr)', 'Living Fees': '₹9.86L/Yr\xa0($11,836/Yr)'}",Master of Professional Studies D...,IELTS- 6.5,"University of Maryland, Baltimore County [UMBC], USA: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/115476 logo.JPG?h=90&w=90&mode=stretch,"{'Location': 'Athens, Ohio', 'School type': 'University', 'Established Year': 'Estd1804'}",7,,,"[{'Course Name': 'Master of Science [M.S] Computer Science', 'Course Duration': '1 year', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 21 L/Yr'}, {'Course Name': 'Master of Professional Studies Data Science', 'Course Duration': '1 year', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 21 L/Yr'}]"
Usa,"Binghamton University, Binghamton","New York, Usa","{'Tuition Fees': '₹20.97L/Yr\xa0($25,168/Yr)', 'Living Fees': '₹12.15L/Yr\xa0($14,577/Yr)'}",M.S Computer Science,"IELTS- 7.0, PTE- 65.0","Binghamton University: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/72104 Logo.png?h=90&w=90&mode=stretch,"{'Location': 'Baltimore, Maryland', 'School type': 'University', 'Established Year': 'Estd1966'}",7.6,,"[{'Program Type': 'M.S Industrial and Systems Engineering (2 years)', 'Important Dates': 'Priority Application Deadline For Spring 2025  Intake (15th Oct 2024)\nFinal Application Deadline For Spring  2025 Intake (15th Nov 2024)', 'Fees': 'INR 19.8 L/Yr', 'Exams Score': 'IELTS: 7.0, TOEFL: 96.0, PTE: 65.0'}, {'Program Type': 'M.A Economics (1 year)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (15th May 2024)', 'Fees': 'INR 19.8 L/Yr', 'Exams Score': 'IELTS: 7.0, TOEFL: 96.0, PTE: 65.0'}, {'Program Type': 'B.S Computer Science (4 years)', 'Important Dates': 'Early Action Deadline For Fall 2025 Intake (1st Nov 2024)', 'Fees': 'INR 21.8 L/Yr', 'Exams Score': 'TOEFL: 80.0, IELTS: 6.5, SAT: 1375.0, ACT: 30.0, PTE: 53.0'}, {'Program Type': 'M.S Biomedical Engineering (2 years)', 'Important Dates': 'Rolling Application Deadline For Spring 2025 Intake (1st Oct 2024)', 'Fees': 'INR 19.8 L/Yr', 'Exams Score': 'IELTS: 7.0, TOEFL: 96.0, PTE: 65.0'}, {'Program Type': 'B.S Nursing (4 years)', 'Important Dates': 'Early Action Deadline For Fall 2025 Intake (1st Nov 2024)', 'Fees': 'INR 21.8 L/Yr', 'Exams Score': 'TOEFL: 80.0, IELTS: 6.5, SAT: 1375.0, ACT: 30.0, PTE: 53.0'}, {'Program Type': 'M.S Materials Science and Engineering (2 years)', 'Important Dates': 'Application Deadline For Spring 2025 Intake (15th Oct 2024)', 'Fees': 'INR 19.8 L/Yr', 'Exams Score': 'IELTS: 7.0, TOEFL: 96.0, PTE: 65.0'}]","[{'Course Name': 'Master of Business Administration [M.B.A]', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 19.8 L/Yr'}, {'Course Name': 'Master of Science [M.S] Computer Science', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 19.8 L/Yr'}]"
Usa,"University of North Carolina, Charlotte","North Carolina, Usa","{'Tuition Fees': '₹15.22L/Yr\xa0($18,262/Yr)', 'Living Fees': '₹10.75L/Yr\xa0($12,896/Yr)'}",M.S Computer Science,"Duolingo- 115.0, IELTS- 6.5","University of North Carolina at Charlotte: Rankings, Courses, Admissions, Cost of Attendance, Scholarships, Placements & FAQs",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/74206 Logo.jpg?h=90&w=90&mode=stretch,"{'Location': 'Binghamton, New York', 'School type': 'University', 'Established Year': 'Estd1946'}",6.4,"University of North Carolina at Charlotte is a research-based university in USA established in 1946. Currently, it is home to more than 30,000 undergraduate students and 5,971 graduate students. International students are offered with over 90 bachelor’s degree and more than 100 master’s degree programs at University of North Carolina at Charlotte. Approximately 2,000 international students from nearly 100 countries are pursuing higher education in University of North Carolina at Charlotte.","[{'Program Type': 'M.B.A (1 year)', 'Important Dates': 'Final Application Deadline For Summer 2023 Intake (15th Jun 2024)\nApplication Deadline For Fall 2023 Intake (1st Aug 2024)', 'Fees': 'INR 15.4 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 83.0, PTE: 48.0, GMAT: 690.0'}, {'Program Type': 'M.S Cyber Security (2 years)', 'Important Dates': 'Application deadline For Summer Semester (15th Jun 2024)\nApplication Deadline For Fall Semester (24th Aug 2024)', 'Fees': 'INR 15.4 L/Yr', 'Exams Score': 'TOEFL: 83.0, IELTS: 6.5, Duolingo: 115.0'}, {'Program Type': 'M.S Computer Engineering (2 years)', 'Important Dates': 'Application deadline For Summer Semester (24th Jun 2024)\nApplication Deadline For Fall Semester (24th Aug 2024)', 'Fees': 'INR 15.4 L/Yr', 'Exams Score': 'TOEFL: 83.0, IELTS: 6.5, Duolingo: 115.0'}, {'Program Type': 'M.S Design Science (2 years)', 'Important Dates': 'Application deadline For Summer Semester (24th Jun 2024)\nApplication Deadline For Fall Semester (24th Aug 2024)', 'Fees': 'INR 15.4 L/Yr', 'Exams Score': 'TOEFL: 83.0, IELTS: 6.5, Duolingo: 115.0'}, {'Program Type': 'M.S Construction and Facilities Engineering (2 years)', 'Important Dates': 'Application deadline For Summer Semester (24th Jun 2024)\nApplication Deadline For Fall Semester (24th Aug 2024)', 'Fees': 'INR 15.4 L/Yr', 'Exams Score': 'TOEFL: 83.0, IELTS: 6.5, Duolingo: 115.0'}, {'Program Type': 'M.Arch M.Arch (2 years)', 'Important Dates': 'Application deadline For Summer Semester (24th Jun 2024)\nApplication Deadline For Fall Semester (24th Aug 2024)', 'Fees': 'INR 15.4 L/Yr', 'Exams Score': 'TOEFL: 83.0, IELTS: 6.5, Duolingo: 115.0'}]","[{'Course Name': 'Master of Science [M.S] Computer Science', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 15.4 L/Yr'}, {'Course Name': 'Master of Science [M.S] Data Science and Business Analytics', 'Course Duration': '1 year', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 15.4 L/Yr'}]"
Usa,"Northern Illinois University, DeKalb","Illinois, Usa","{'Tuition Fees': '₹15.47L/Yr\xa0($18,557/Yr)', 'Living Fees': '₹9.07L/Yr\xa0($10,880/Yr)'}",M.S Computer Science,"TOEFL- 80.0, PTE- 53.0","Northern Illinois University [NIU]: Ranking, Courses, Fees, Admission & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/college_1235_14-15:11_logon.jpeg?h=90&w=90&mode=stretch,"{'Location': 'Charlotte, North Carolina', 'School type': 'University', 'Established Year': 'Estd1946'}",6.7,"The application process to take admission to Northern Illinois University is mentioned below. 
Application Portal: Online application
Application Fee (non-refundable): 40 USD
Admission Requirements: ","[{'Program Type': 'M.S Computer Science (1 year)', 'Important Dates': 'Application Deadline For 2024 Intake (1st May 2024)\nApplication Deadline For 2024 Intake (1st Oct 2024)', 'Fees': 'INR 23.1 L/Yr', 'Exams Score': 'TOEFL: 80.0, IELTS: 6.5, PTE: 53.0'}, {'Program Type': 'Certificate Business Analytics (SAS Software) (6 months)', 'Important Dates': 'Application Deadline For Summer Intake (1st Jun 2024)\nApplication Deadline For Fall Intake (14th Aug 2024)', 'Fees': 'INR 30 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 80.0, PTE: 53.0'}, {'Program Type': 'M.A Philosophy (1 year)', 'Important Dates': 'Application Deadline For 2024 Intake (1st May 2024)', 'Fees': 'INR 23.1 L/Yr', 'Exams Score': 'TOEFL: 80.0, IELTS: 6.5, PTE: 53.0'}, {'Program Type': 'B.S Operations and Information Management (4 years)', 'Important Dates': 'Application Deadline For 2024 Intake (1st May 2024)', 'Fees': 'INR 10.4 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 80.0, PTE: 53.0'}, {'Program Type': 'B.A Anthropology (4 years)', 'Important Dates': 'Application Deadline For 2024 Intake (1st May 2024)', 'Fees': 'INR 10.4 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 80.0, PTE: 53.0'}, {'Program Type': 'B.S Communicative Disorders (4 years)', 'Important Dates': 'Application Deadline For 2024 Intake (1st May 2024)', 'Fees': 'INR 10.4 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 80.0, PTE: 53.0'}]","[{'Course Name': 'Master of Science [M.S] Engineering Management', 'Course Duration': '1 year', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 23.1 L/Yr'}, {'Course Name': 'Master of Science [M.S] Computer Science', 'Course Duration': '1 year', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 May, 2024', 'Application Fees': 'INR 23.1 L/Yr'}]"
Usa,"University of Arkansas, Fayetteville","Arkansas, Usa","{'Tuition Fees': '₹38.21L/Yr\xa0($45,853/Yr)', 'Living Fees': '₹8.92L/Yr\xa0($10,704/Yr)'}",M.S Operations Management,"TOEFL- 79.0, PTE- 58.0","University of Arkansas [UArk]: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/college_1302_01-15:21_download.png?h=90&w=90&mode=stretch,"{'Location': 'DeKalb, Illinois', 'School type': 'University', 'Established Year': 'Estd1895'}",7.8,,"[{'Program Type': 'M.S Operations Management (2 years)', 'Important Dates': 'Application Deadline For Spring 2025 Intake (1st Oct 2024)', 'Fees': 'INR 40.9 L/Yr', 'Exams Score': 'TOEFL: 79.0, IELTS: 6.5, PTE: 58.0'}, {'Program Type': 'M.S Computer Science (1 year)', 'Important Dates': 'Application Deadline For Spring 2025 Intake (1st Oct 2024)', 'Fees': 'INR 40.9 L/Yr', 'Exams Score': 'TOEFL: 79.0, IELTS: 6.5, PTE: 58.0'}, {'Program Type': 'M.S Agricultural and Extension Education (1 year)', 'Important Dates': 'Application Deadline For Spring 2025 Intake (1st Oct 2024)', 'Fees': 'INR 40.9 L/Yr', 'Exams Score': 'TOEFL: 79.0, IELTS: 6.5, PTE: 58.0'}, {'Program Type': 'M.B.A (2 years)', 'Important Dates': 'Application Deadline For Spring 2025 Intake (1st Oct 2024)', 'Fees': 'INR 40.9 L/Yr', 'Exams Score': 'TOEFL: 79.0, IELTS: 6.5, PTE: 58.0, GMAT: 620.0'}, {'Program Type': 'M.S Computer Engineering (1 year)', 'Important Dates': 'Application Deadline For Spring 2025 Intake (1st Oct 2024)', 'Fees': 'INR 40.9 L/Yr', 'Exams Score': 'TOEFL: 79.0, IELTS: 6.5, PTE: 58.0'}, {'Program Type': 'M.Eng Industrial Engineering (1 year)', 'Important Dates': 'Application Deadline For Spring 2025 Intake (1st Oct 2024)', 'Fees': 'INR 40.9 L/Yr', 'Exams Score': 'TOEFL: 79.0, IELTS: 6.5, PTE: 58.0'}]","[{'Course Name': 'Master of Business Administration [M.B.A]', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 Oct, 2024', 'Application Fees': 'INR 40.9 L/Yr'}, {'Course Name': 'Master of Science [M.S] Computer Science', 'Course Duration': '1 year', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 Oct, 2024', 'Application Fees': 'INR 40.9 L/Yr'}]"
Usa,"University of Nevada, Las Vegas","Nevada, Usa","{'Tuition Fees': '₹21.78L/Yr\xa0($26,134/Yr)', 'Living Fees': '₹9.01L/Yr\xa0($10,806/Yr)'}",M.S Computer Science,"IELTS- 6.5, PTE- 44.0","University of Nevada: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/72157 Logo.png?h=90&w=90&mode=stretch,"{'Location': 'Fayetteville, Arkansas', 'School type': 'University', 'Established Year': 'Estd1871'}",6.6,,"[{'Program Type': 'M.S Computer Science (1 year)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Aug 2024)\nApplication Deadline For Spring 2025 Intake (1st Dec 2024)', 'Fees': 'INR 20.6 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 80.0, PTE: 44.0'}, {'Program Type': 'M.S Construction Management (1 year)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (15th Jun 2024)\nApplication Deadline For Spring 2025 Intake (15th Nov 2024)', 'Fees': 'INR 20.6 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 80.0, PTE: 44.0'}, {'Program Type': 'M.S Aerospace Engineering (2 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Aug 2024)\nApplication Deadline For Spring 2025 Intake (1st Dec 2024)', 'Fees': 'INR 20.6 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 80.0, PTE: 44.0'}, {'Program Type': 'M.P.H (2 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Jun 2024)\nApplication Deadline For Spring 2025 Intake (1st Dec 2024)', 'Fees': 'INR 20.6 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 80.0, PTE: 44.0'}, {'Program Type': 'M.S.E Civil and Environmental Engineering (1 year)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (15th Jun 2024)\nApplication Deadline For Spring 2025 Intake (15th Nov 2024)', 'Fees': 'INR 20.6 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 80.0, PTE: 44.0'}, {'Program Type': 'M.S Biomedical Engineering (2 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (1st Aug 2024)\nApplication Deadline For Spring 2025 Intake (1st Dec 2024)', 'Fees': 'INR 20.6 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 77.0, PTE: 55.0'}]","[{'Course Name': 'Master of Science [M.S] Computer Science', 'Course Duration': '1 year', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 Aug, 2024', 'Application Fees': 'INR 20.6 L/Yr'}, {'Course Name': 'Master of Science [M.S] Construction Management', 'Course Duration': '1 year', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '15 Jun, 2024', 'Application Fees': 'INR 20.6 L/Yr'}]"
Usa,"Texas Tech University, Lubbock","Texas, Usa","{'Tuition Fees': '₹18.14L/Yr\xa0($21,765/Yr)', 'Living Fees': '₹7.63L/Yr\xa0($9,153/Yr)'}",M.S Computer Science,"Duolingo- 100.0, IELTS- 7.0, PTE- 60.0","Texas Tech University Campus, Rankings, Courses, Admission 2024-25, Cost, Scholarships, Placements & Alumni",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/72112 logo.png?h=90&w=90&mode=stretch,"{'Location': 'Las Vegas, Nevada', 'School type': 'University', 'Established Year': 'Estd1957'}",8,"Texas Tech University is a public research university in USA, established in 1923. Texas Tech University campus is home to more than 40,000 students, pursuing higher education through 13 schools and colleges. This includes about 3,000 international students representing 113 countries. You can select from over 150 undergraduate degrees, 104 master's programs, 56 doctoral programs and various other non-degree Texas Tech University courses.","[{'Program Type': 'M.S Computer Science (2 years)', 'Important Dates': 'Application Deadline For Spring Intake (15th Jul 2024)', 'Fees': 'INR 14.6 L/Yr', 'Exams Score': 'IELTS: 7.0, TOEFL: 100.0, PTE: 60.0, Duolingo: 100.0'}, {'Program Type': 'M.S Microbiology (2 years)', 'Important Dates': 'Application Deadline For Spring Intake (15th Jul 2024)', 'Fees': 'INR 13.5 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, PTE: 60.0, Duolingo: 100.0'}, {'Program Type': 'M.S Agricultural Education (2 years)', 'Important Dates': 'Application Deadline For Spring Intake (15th Jul 2024)', 'Fees': 'INR 13.5 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, PTE: 60.0, Duolingo: 100.0'}, {'Program Type': 'M.S Agricultural Communications (2 years)', 'Important Dates': 'Application Deadline For Spring Intake (15th Jul 2024)', 'Fees': 'INR 13.5 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, PTE: 60.0, Duolingo: 100.0'}, {'Program Type': 'M.S Food Science (2 years)', 'Important Dates': 'Application Deadline For Spring Intake (15th Jul 2024)', 'Fees': 'INR 13.5 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, PTE: 60.0, Duolingo: 100.0'}, {'Program Type': 'M.S Biotechnology (21 months)', 'Important Dates': 'Application Deadline For Spring Intake (15th Jul 2024)', 'Fees': 'INR 13.5 L/Yr', 'Exams Score': 'IELTS: 6.5, TOEFL: 79.0, PTE: 60.0, Duolingo: 100.0'}]","[{'Course Name': 'Master of Science [M.S] Computer Science', 'Course Duration': '2 years', 'Course Degree': 'Pathway', 'Course Language': 'English', 'Application Date': '15 Jul, 2024', 'Application Fees': 'INR 14.6 L/Yr'}, {'Course Name': 'Master of Science [M.Sc] Data Science', 'Course Duration': '1 year', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '15 Jul, 2024', 'Application Fees': 'INR 13.5 L/Yr'}]"
Usa,"Mississippi State University, Mississippi State","Mississippi, Usa","{'Tuition Fees': '₹22.15L/Yr\xa0($26,580/Yr)', 'Living Fees': '₹8.01L/Yr\xa0($9,614/Yr)'}",M.S Computer Science,"GRE- 320.0, TOEFL- 84.0","Mississippi State University: Ranking, Courses, Fees, Admission & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/72063 logo.png?h=90&w=90&mode=stretch,"{'Location': 'Lubbock, Texas', 'School type': 'University', 'Established Year': 'Estd1923'}",,The Mississippi State University campus comprises 160 buildings and includes farms and woodland too. MSU also has a ‘Meridian center’ away from its campus where programs are run in collaboration with the US army.,"[{'Program Type': 'M.S Computer Science (2 years)', 'Important Dates': 'Application Deadline For Fall Intake (1st May 2024)\nApplication Deadline For Spring Intake (1st Oct 2024)', 'Fees': 'INR 22.2 L/Yr', 'Exams Score': 'TOEFL: 84.0, IELTS: 7.0, GRE: 320.0'}, {'Program Type': 'M.S Agricultural and Extension Education (2 years)', 'Important Dates': 'Application Deadline For Fall Intake (1st May 2024)\nApplication Deadline For Spring Intake (1st Oct 2024)', 'Fees': 'INR 22.2 L/Yr', 'Exams Score': 'TOEFL: 84.0, IELTS: 7.0, GRE: 320.0'}, {'Program Type': 'M.S Aerospace Engineering (2 years)', 'Important Dates': 'Application Deadline For Fall Intake (1st May 2024)\nApplication Deadline For Spring Intake (1st Oct 2024)', 'Fees': 'INR 22.2 L/Yr', 'Exams Score': 'TOEFL: 84.0, IELTS: 7.0, GRE: 320.0'}, {'Program Type': 'M.B.A (1 year)', 'Important Dates': 'Application Deadline For Fall Intake (1st May 2024)\nApplication Deadline For Spring Intake (1st Oct 2024)', 'Fees': 'INR 22.2 L/Yr', 'Exams Score': 'TOEFL: 84.0, IELTS: 7.0, GRE: 320.0, GMAT: 600.0'}, {'Program Type': 'M.S Information Systems (2 years)', 'Important Dates': 'Application Deadline For Fall Intake (1st May 2024)\nApplication Deadline For Spring Intake (1st Oct 2024)', 'Fees': 'INR 22.2 L/Yr', 'Exams Score': 'TOEFL: 84.0, IELTS: 7.0, GRE: 320.0'}, {'Program Type': 'M.S Biological Engineering (2 years)', 'Important Dates': 'Application Deadline For Fall Intake (1st May 2024)\nApplication Deadline For Spring Intake (1st Oct 2024)', 'Fees': 'INR 22.2 L/Yr', 'Exams Score': 'TOEFL: 84.0, IELTS: 7.0'}]","[{'Course Name': 'Master of Science [M.S] Computational Engineering', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 May, 2024', 'Application Fees': 'INR 22.2 L/Yr'}, {'Course Name': 'Master of Science [M.S] Computer Science', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '01 May, 2024', 'Application Fees': 'INR 22.2 L/Yr'}]"
Usa,"Oklahoma State University, Stillwater","Oklahoma, Usa","{'Tuition Fees': '₹37.08L/Yr\xa0($44,493/Yr)', 'Living Fees': '₹7.45L/Yr\xa0($8,940/Yr)'}",M.S Business Analytics and Data ...,"GRE- 310.0, TOEFL- 89.0","Oklahoma State University: Ranking, Courses, Fees, Admission & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/386836 logo.jpg?h=90&w=90&mode=stretch,"{'Location': 'Mississippi State, Mississippi', 'School type': 'University', 'Established Year': 'Estd1878'}",7.2,,,"[{'Course Name': 'Master of Science [M.Sc] Computer Science', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 34.4 L/Yr'}, {'Course Name': 'Master of Science [M.S] Business Analytics and Data Science', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 34.4 L/Yr'}]"
Usa,"University of Alabama, Tuscaloosa","Alabama, Usa","{'Tuition Fees': '₹25.66L/Yr\xa0($30,793/Yr)', 'Living Fees': '₹4.21L/Yr\xa0($5,050/Yr)'}",M.S Business Analytics,"GRE- 320.0, TOEFL- 79.0, PTE- 59.0","The University of Alabama [UA], Huntsville: Rankings, Courses, Admissions, Tuition Fee, Cost of Attendance & Scholarships",https://images.collegedunia.com/public/college_data/images/studyabroad/logos/college_2132_27-10:42_UA-StackedNameplate.png?h=90&w=90&mode=stretch,"{'Location': 'Stillwater, Oklahoma', 'School type': 'University', 'Established Year': 'Estd1890'}",,"The University of Alabama in Huntsville, a renowned public research institution is home to around 10,000 students hailing from over 54 nationalities. Being one of the highly coveted institutions in the US Education System, the university offers 88 UG and PG programs in 100+ academic areas through its 9 colleges. Every year, academically outstanding students with an average ACT score of 27.6 and high school GPA of 3.8 get admitted to the university.","[{'Program Type': 'B.S Nursing (4 years)', 'Important Dates': 'Application Deadline For Fall Intake (15th Jan 2025)\nApplication Deadline For Summer Intake (15th Jan 2025)\nApplication Deadline For Spring Intake (1st Nov 2025)', 'Fees': 'INR 27 L/Yr', 'Exams Score': 'TOEFL: 79.0, IELTS: 6.5, PTE: 59.0'}, {'Program Type': 'B.S Psychology (4 years)', 'Important Dates': 'Application Deadline For Fall Intake (15th Jan 2025)\nApplication Deadline For Summer Intake (15th Jan 2025)\nApplication Deadline For Spring Intake (1st Nov 2025)', 'Fees': 'INR 27 L/Yr', 'Exams Score': 'TOEFL: 79.0, IELTS: 6.5, PTE: 59.0'}, {'Program Type': 'B.S Biology - Education (4 years)', 'Important Dates': 'Application Deadline For Fall Intake (15th Jan 2025)\nApplication Deadline For Summer Intake (15th Jan 2025)\nApplication Deadline For Spring Intake (1st Nov 2025)', 'Fees': 'INR 27 L/Yr', 'Exams Score': 'TOEFL: 79.0, IELTS: 6.5, PTE: 59.0'}, {'Program Type': 'B.S Computer Science (4 years)', 'Important Dates': 'Application Deadline For Fall Intake (15th Jan 2025)\nApplication Deadline For Summer Intake (15th Jan 2025)\nApplication Deadline For Spring Intake (1st Nov 2025)', 'Fees': 'INR 27 L/Yr', 'Exams Score': 'TOEFL: 79.0, IELTS: 6.5, PTE: 59.0'}, {'Program Type': 'B.S Accounting (4 years)', 'Important Dates': 'Application Deadline For Fall Intake (15th Jan 2025)\nApplication Deadline For Summer Intake (15th Jan 2025)\nApplication Deadline For Spring Intake (1st Nov 2025)', 'Fees': 'INR 27 L/Yr', 'Exams Score': 'TOEFL: 79.0, IELTS: 6.5, PTE: 59.0'}, {'Program Type': 'B.S Apparel and Textiles: Apparel Design (4 years)', 'Important Dates': 'Application Deadline For Fall Intake (15th Jan 2025)\nApplication Deadline For Summer Intake (15th Jan 2025)\nApplication Deadline For Spring Intake (1st Nov 2025)', 'Fees': 'INR 27 L/Yr', 'Exams Score': 'TOEFL: 79.0, IELTS: 6.5, PTE: 59.0'}]","[{'Course Name': 'Master of Science [M.S] Computer Science', 'Course Duration': '1 year', 'Course Degree': 'On Campus', 'Course Language': 'English'}, {'Course Name': 'Master of Science [M.S] Business Analytics', 'Course Duration': '1 year', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Fees': 'INR 27 L/Yr'}]"
Usa,"American University, Washington","District Of Columbia, Usa","{'Tuition Fees': '₹47.19L/Yr\xa0($56,622/Yr)', 'Living Fees': '₹13.25L/Yr\xa0($15,898/Yr)'}",M.S Data Science,"TOEFL- 80.0, PTE- 53.0",American University (AU),https://images.collegedunia.com/public/college_data/images/studyabroad/logos/college_2170_26-17:45_au_logo_v_1.png?h=90&w=90&mode=stretch,"{'Location': 'Tuscaloosa, Alabama', 'School type': 'University', 'Established Year': 'Estd1820'}",7.6,,"[{'Program Type': 'M.S Data Science (2 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (15th May 2024)\nApplication Deadline For Spring 2025 Intake (15th Oct 2024)', 'Fees': 'INR 48.1 L/Yr', 'Exams Score': 'TOEFL: 80.0, IELTS: 7.0, PTE: 53.0'}, {'Program Type': 'M.S Analytics (2 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (15th May 2024)\nApplication Deadline For Spring 2025 Intake (15th Oct 2024)', 'Fees': 'INR 48.1 L/Yr', 'Exams Score': 'TOEFL: 80.0, IELTS: 7.0, PTE: 53.0'}, {'Program Type': 'M.S Computer Science (2 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (15th May 2024)\nApplication Deadline For Spring 2025 Intake (15th Oct 2024)', 'Fees': 'INR 48.1 L/Yr', 'Exams Score': 'TOEFL: 80.0, IELTS: 7.0, PTE: 53.0'}, {'Program Type': 'M.S Marketing (2 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (15th May 2024)\nApplication Deadline For Spring 2025 Intake (15th Oct 2024)', 'Fees': 'INR 48.1 L/Yr', 'Exams Score': 'TOEFL: 80.0, IELTS: 7.0, PTE: 53.0'}, {'Program Type': 'M.S Accounting (2 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (15th May 2024)\nApplication Deadline For Spring 2025 Intake (15th Oct 2024)', 'Fees': 'INR 48.1 L/Yr', 'Exams Score': 'TOEFL: 80.0, IELTS: 7.0, PTE: 53.0'}, {'Program Type': 'M.A Psychology (2 years)', 'Important Dates': 'Application Deadline For Fall 2024 Intake (15th May 2024)\nApplication Deadline For Spring 2025 Intake (15th Oct 2024)', 'Fees': 'INR 48.1 L/Yr', 'Exams Score': 'TOEFL: 80.0, IELTS: 7.0, PTE: 53.0'}]","[{'Course Name': 'Master of Science [M.S] Analytics', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '15 May, 2024', 'Application Fees': 'INR 48.1 L/Yr'}, {'Course Name': 'Master of Science [M.S] Data Science', 'Course Duration': '2 years', 'Course Degree': 'On Campus', 'Course Language': 'English', 'Application Date': '15 May, 2024', 'Application Fees': 'INR 48.1 L/Yr'}]"
